text,label
"Meja makan dipindahkan dekat jendela apartemen, tirai dibuka lebar-lebar, mereka punya pemandangan terbaik. mengalahkan pemandangan restoran mewah kota London.",eyd
"Bercakap-cakap ringan, sambil sesekali tertawa.",eyd
Hakan memutuskan tidak pernah lagi membahas tentang kehamilan.,eyd
"Mereka memang rutin mengunjungi makam putrinya, tapi tidak banyak yang dibicarakan selama di sana, hanya diam.",eyd
"Apalagi di rumah, itu isu yang sangat sensitif, satu kalimat yang tidak tepat, cukup untuk memicu kesedihan di wajah Sri.",eyd
Hakan tahu jika Sri masih berharap memiliki anak.,eyd
Itu satu-satunya yang kurang dari pernikahan bahagia mereka.,eyd
"Dari helaan nafas Sri setiap kali melihat bayi di sekitarnya, dari tatapan mata Sri saat menyaksikan penumpang membawa bayi ke atas bus, Hakan tahu soal itu.",eyd
Tapi mereka tidak membahasnya lagi.,eyd
Ibu Rajendra Khan juga mengingatkan siapapun (terutama bibi-bibi) agar tidak membahas soal bayi jika Sri bersama mereka.,eyd
Bibi-bibi mematuhinya.,eyd
"Itu menjadi rumit ketika tahun 1993, anak pertama Rajendra Khan lahir.",eyd
"Mau bagaimana lagi, Sri harus menyaksikan semuanya.",eyd
"Anak Rajendra Khan perempuan, terlihat amat menggemaskan.",eyd
"Sri riang ikut menimang bayi yang diberi nama Tanya itu, menciumi dahinya yang lembut, hanya untuk saat kembali ke unit apartemennya, dia melamun.",eyd
"Dengan semakin bertambahnya umur Sri, kesempatan memiliki anak semakin terbatas, sekaligus juga semakin beresiko.",eyd
"""Sri, kamu sakit?"" Ibu Rajendra Khan bertanya.",eyd
"Bu."" Sri menggeleng, dia dibantu Hakan turun dari mobil.",eyd
"""Wajahmu pucat."" Ibu Rajendra Khan menyentuh lengan Sri lembut.",eyd
"Mereka baru saja tiba di tempat berlangsungnya Chelsea Flower Show, pertunjukan bunga.",eyd
Tempat yang mempertemukan Sri Ningsih dan keluarga Rajendra Khan belasan tahun lalu.,eyd
"""Kamu sebenarnya lelah atau kurang makan, Baihan."" Rajendra Khan yang menggendong putrinya Tanya ikut mendekat, istrinya berdiri di belakang.",eyd
"Sri tertawa pelan, ""Aku tidak kurang makan, Rajendra.",eyd
Setahun terakhir beratku bertambah dua kilogram.,eyd
"Kamu jangan menyindirku gendut.""",eyd
"""Atau kamu mau menunggu saja di mobil?"" Ibu Rajendra Khan memberi usul.",eyd
"Sri Ningsih menggeleng, mana mau dia menunggu di mobil.",eyd
"Acara pagi itu penting sekali, karena selain susah payah mendapatkan tiket mengunjungi Flower Show, harus dipesan berbulan-bulan sebelumnya, pagi itu Amrita bilang akan memperkenalkan seseorang yang belakangan sedang dekat dengannya.",eyd
"Usia Amrita sudah dua puluh tujuh tahun, dia sudah kebal kuping ditanya kapan menikah.",eyd
Lima menit menunggu di pintu masuk pertunjukan bunga.,eyd
"""Hei Amrita, mana calonmu?"" Rajendra menatap jengkel adiknya.",eyd
"Amrita tidak perlu didesak, sejak tadi dia menoleh kesana- kemari mencari.",eyd
Wajahnya gugup.,eyd
"Dia telah merencanakan baik-baik acara ini, sengaja memilih acara Floiver Show yang lebih santai dibanding makan malam atau acara keluarga lainnya.",eyd
"Lima menit lagi menunggu, Rajendra Khan hampir memutuskan masuk duluan, pemuda calon suami Amrita akhirnya tiba.",eyd
"Dengan wajah sama gugupnya, dia minta maaf datang terlambat—sakit perut, dia harus ke belakang berkali-kali sebelum menuju ke sini.",eyd
"Rajendra Khan tertawa, ""Ini bukankah Aamir, anak tetangga kita?""",eyd
Wajah Amrita bersemu merah.,eyd
"""Aduh, Ibu pikir siapa yang sedang dekat denganmu, kalau tahu Aamir, kita tidak perlu ada acara perkenalan formal segala, Amrita.",eyd
"Langsung saja bertemu orang tuanya."" Ibu Rajendra Khan tersenyum, ""Saat Aamir lahir dulu, aku yang membantu Ibunya menyiapkan acara syukuran.""",eyd
"""Hei, Choti, dulu kamu bilang kakakmu ini tidak laku karena menikah dengan tetangga sebelah.",eyd
"Sekarang?"" Rajendra Khan terpingkal, ""Ayo kita masuk, aku tidak perlu perkenalan lagi dengan anak yang waktu kecil nakal sekali di seluruh blok.",eyd
"Aku sudah kenal tabiatnya.""",eyd
Wajah Amrita dan Aamir semakin memerah.,eyd
"Tapi tidak ada yang memperhatikan soal itu, rombongan sudah bergerak menuju pintu masuk.",eyd
"Tapi selain soal Aamir, kabar besar hari itu adalah saat mereka pulang.",eyd
Sri terlihat bersemangat berjalan-jalan mengelilingi tiap pavilion pertunjukan bunga.,eyd
Menatap taman-taman indah karya perancang kelas dunia.,eyd
"Pameran itu diselenggarakan selama lima hari di atas lahan 4,5 hektare, ada banyak tempat menarik yang menghabiskan waktu bermenit- menit untuk menikmati taman-taman bunga.",eyd
"Sesekali kerumunan pengunjung terbentuk, perhatian pengunjung terbelah antara bunga dan pesohor, selebritis, atau anggota keluarga kerajaan yang ikut datang.",eyd
"""Wajahmu semakin pucat, Sri?"" Ibu Rajendra Khan bertanya, sekali lagi, saat rombongan telah keluar, bersiap naik mobil.",eyd
Belakangan Sri memang sering lelah.,eyd
Minggu ini jalanan padat karena banyak perbaikan.,eyd
"Itu membuat letih saat mengemudi bus."" Hakan menjelaskan.",eyd
"Ibu Rajendra Khan mengangguk, ""Nanti aku kirimkan sup hangat.""",eyd
"Terlepas dari rit bus yang membutuhkan waktu lebih lama, sebenarnya sudah sejak beberapa minggu lalu Sri sering lemas, mual.",eyd
"Tiba di apartemen, kondisi Sri memburuk, wajahnya semakin pucat, tubuhnya lemas.",eyd
"Atas perintah Ayah Rajendra Khan, Hakan memutuskan membawa Sri segera ke Rumah Sakit.",eyd
Dokter yang memeriksanya tertegun.,eyd
"""Apakah Anda tidak merasakan perubahan bentuk tubuh belakangan ini?"" Dokter bertanya pada Sri.",eyd
"""Atau perubahan emosional signifikan.",eyd
"Tiba-tiba sangat bahagia atau tiba-tiba marah-marah pada suami karena hal sepele?"" Dokter tersenyum.",eyd
"""Apa yang sebenarnya terjadi.",eyd
"Sri sakit?"" Hakan bertanya khawatir.",eyd
Dokter menggeleng.,eyd
Sudah dua bulan.,eyd
"Tubuhnya sedang menyesuaikan diri, membuatnya lebih sering letih, pusing, sakit punggung dan gejala normal wanita hamil lainnya.""",eyd
Itu kabar yang hebat.,eyd
"Sri termangu, tidak percaya mendengarnya.",eyd
"""Selamat, Sri, Hakan."" Dokter menepuk bahu Hakan, meninggalkan mereka berdua di kamar rawat inap.",eyd
Apakah itu tidak salah dengar?,eyd
Sri menatap suaminya.,eyd
"Hakan menggenggam jemari istrinya, tersenyum bahagia.",eyd
Mata Sri berkaca-kaca oleh perasaan haru.,eyd
Dia tidak menyangka masih bisa hamil di usia itu.,eyd
"Saat dia bersiap melupakan harapannya punya anak, kabar hebat itu tiba.",eyd
"Malam itu, sup hangat lezat buatan Ibu Rajendra Khan diantar ke rumah sakit, diletakkan di mangkok terbaik, diberikan taburan beras dan tepung di nampannya, dengan sepucuk kertas ucapan selamat.",eyd
"""Mengingat usia Sri sudah empat puluh tujuh tahun, kandungan ini beresiko lebih tinggi."" Dokter tidak bosan-bosannya mengingatkan.",eyd
"Sri Ningsih mengangguk, sepulang dari RS, dia memutuskan cuti panjang hingga melahirkan.",eyd
Hakan juga mengurangi separuh jam kerjanya di kantor.,eyd
"""Baihan, saya itu tidak mengerti, kenapa Baihan masih terus jadi sopir bus?"" Rajendra Khan bertanya, mereka sedang berkumpul di apartemen lantai dua, mempersiapkan acara pernikahan Amrita, ""Lihat, kantor IT Hakan sudah mentereng di tengah kota, penghasilannya lebih dari cukup untuk membeli rumah di sebelah Istana Buckingham.",eyd
"Hanya karena Baihan tidak mau pindah saja, maka tetap tinggal di apartemen ini.",eyd
Apa lagi yang Baihan cari dengan jadi sopir bus?,eyd
"""Itu menyenangkan, Rajendra."" Sri Ningsih meluruskan kakinya, duduk di atas sofa, sejak tadi dia hanya menonton yang lain sibuk membuat dekorasi, rangkaian bunga, nampan-nampan.",eyd
"""Apanya yang menyenangkan?",eyd
"Bolak-balik membawa bus dari ujung ke ujung satunya lagi, itu-itu saja.",eyd
"Kalau ditotal selama sepuluh tahun, perjalanan Baihan membawa bus tingkat itu jangan-jangan sudah mengelilingi Bumi sebanyak 8 kali."" Rajendra Khan menggelengkan kepala.",eyd
"""Itu selalu menyenangkan, Rajendra.",eyd
Sama menyenangkan dengan menyiapkan roti isi daging di kios Victoria Bus Station seperti yang kamu lakukan setiap hari.,eyd
"Kalau ditotal, jangan-jangan kamu juga sudah membuat satu juta roti isi daging setahun terakhir.""",eyd
"""Ini diantara kita berdua saja, Baihan.",eyd
"Aku tidak terlalu menyukai berjualan makanan."" Rajendra Khan menurunkan volume suaranya—seolah serius sekali.",eyd
"""Bukankah kamu menyukainya?"" Sri Ningsih ikutan menatap serius.",eyd
"""Tidak, Baihan.",eyd
Aku membuka kios itu agar Ayahku kelak bersedia mewariskan restoran dan apartemen ini.,eyd
"Dia selalu mengancam jika aku tidak mandiri, aku tidak akan mewarisi se-sen pun.",eyd
"Terpaksalah aku membuka kios itu, dan juga kios-kios lainnya.""",eyd
"Jangan bergurau berlebihan."" Ibunya yang ada di dekat mereka melotot.",eyd
Rajendra Khan menyeringai—dia memang hanya bergurau.,eyd
Sri Ningsih tertawa.,eyd
"""Ada yang tahu di mana nampan bunga melati?",eyd
"Tolong bawakan ke sini."" Salah-satu bibi berseru dari ujung ruangan.",eyd
"Sri Ningsih hendak bangkit berdiri, nampan itu ada di dekatnya.",eyd
"""Tetap di tempatmu, Baihan!"" Rajendra berkata tegas— sudah seperti komandan peleton meneriaki anak buahnya.",eyd
"""Aku bisa membawakannya."" Sri Ningsih menolak.",eyd
Rajendra Khan sudah mengambil nampan itu lebih dulu.,eyd
"""Duduk saja, Baihan.",eyd
"Tidak perlu ikut bekerja.""",eyd
"Sri hendak protes, tapi mengingat kejadian enam tahun lalu saat dia kehilangan putrinya, dia kembali meluruskan kaki di sofa sambil mengelus perutnya yang hamil lima bulan.",eyd
"Dua minggu kemudian, acara pernikahan Amrita berjalan lancar.",eyd
Jalanan di kawasan Little India ramai.,eyd
"Lagi-lagi, dua keluarga besar berbesanan, kerabat dari kota-kota lain berdatangan, sesama imigran India dan menetap di negeri orang.",eyd
"""Bagaimana tradisi budaya pernikahan di Indonesia, Baihan?",eyd
"Apakah juga seramai ini?"" Istri Rajendra Khan bertanya—sambil menimang Tanya yang tertidur di tengah prosesi acara.",eyd
Sri Ningsih dan Hakan duduk di rombongan mempelai wanita.,eyd
"""Di sana ada banyak sekali suku, Choti.",eyd
Juga banyak pulau.,eyd
"Budaya Jawa akan berbeda dengan Sumatera, atau Sumbawa.",eyd
"Pakaiannya berbeda, tradisinya berbeda.""",eyd
Istri Rajendra Khan mengangguk-angguk.,eyd
"""Tetapi sejujurnya aku tidak tahu banyak, Choti.",eyd
"Aku lebih tahu tradisi pernikahan India sekarang."" Sri Ningsih tersenyum.",eyd
"Sri pernah menyaksikan pernikahan ada suku Bajo (Bapaknya dengan Nusi Maratta), adat suku Jawa (Nur'aini dan Arifin), adat suku Betawi dengan tradisi buka palang pintu—termasuk pernikahan Lucy dengan adat Polandia, dan beberapa sopir bus lain dengan adat sesuai negaranya masing-masing (meski tidak diceritakan dalam kisah ini).",eyd
"Bagi dia, seluruh prosesi pernikahan itu, mau dengan tradisi apapun, sama sakral dan indahnya.",eyd
"Mempelai wanitanya terlihat cantik, mempelai laki-lakinya nampak tampan.",eyd
"Aamir di tengah ruangan sedang mengucapkan akad nikah kepada Ayah Rajendra Khan, sementara Amrita terharu menyeka pipinya duduk di belakang.",eyd
Tamu undangan menahan nafas hingga bagian terpenting itu lancar dilaksanakan.,eyd
"Sri Ningsih tersenyum lebar, dia amat berterima-kasih, dalam hidupnya dia menyaksikan begitu banyak pernikahan yang indah.",eyd
Kehamilan Sri Ningsih memasuki usia tujuh bulan.,eyd
Ibu Rajendra Khan kembali menggelar acara syukuran.,eyd
"Tapi kali ini tidak dirayakan besar-besarn seperti sebelumnya, hanya mengundang keluarga dekat, agar Sri tidak terlalu lelah menyambut tamu-tamu.",eyd
Kejadian enam tahun lalu masih terngiang di kepala Ibu Rajendra Khan.,eyd
"Acara itu meski sederhana, berlangsung akrab dan menyenangkan.",eyd
"""Kalian sudah menyiapkan nama?"" Ibu Rajendra Khan bertanya, sambil meraih manisan.",eyd
"Sri yang menyiapkannya."" Hakan tersenyum.",eyd
"""Laki-laki atau perempuan, BaihanT' Amrita bertanya.",eyd
"""Kami sengaja tidak bertanya ke dokter, Choti."" Sri Ningsih menggeleng, ""Biar menjadi kejutan.""",eyd
"""Bayinya sehat, Sri?",eyd
"Apa kata dokter?"" ""Sehat, Aami.",eyd
"Tidak ada yang perlu dicemaskan."" Hakan yang menjawab.",eyd
"Usia kandungan delapan bulan, Sri dan Hakan membuka kembali kardus-kardus lama.",eyd
Peralatan bayi yang dulu disimpan masih terlihat seperti baru.,eyd
"Tempat tidur, tempat mandi, pakaian, mainan, kembali disusun di kamar kosong.",eyd
"Sri terlihat riang, kondisinya fit, berat badannya bertambah 12 kilogram sejauh ini, dia telah siap menunggu hari penting tersebut.",eyd
"Usia kandungan sembilan bulan, mobil selalu stand-by di parkiran apartemen.",eyd
Dicek berkali-kali agar tidak ada masalah.,eyd
Rute tercepat menuju rumah sakit telah dipelajari.,eyd
"Tinggal hitungan jari, Sri akan melahirkan.",eyd
"Sambil menunggu, Sri menghabiskan waktu dengan belajar bahasa Perancis, dia membaca kamus, majalah, surat kabar, apapun berbahasa Perancis.",eyd
"Amrita sesekali menemaninya, sambil membawa Tanya, putri Rajendra Khan yang sudah pandai berjalan.",eyd
"Musim gugur tahun 1994, taman kota London dipenuhi daun-daun kering, di senja yang cerah, langit terlihat biru sejauh mata memandang, hari yang ditunggu-tunggu akhirnya tiba.",eyd
Sri sedang menonton film berbahasa Perancis saat perutnya mulai kontraksi.,eyd
Dia merintih kesakitan memanggil Hakan yang tengah menyiapkan makan malam di dapur.,eyd
"Tanpa perlu menunggu dua kali, Hakan mematikan kompor, segera menarik kursi roda, menaikkan Sri ke atasnya, bergegas menuju lift.",eyd
"Lift berhenti sebentar di lantai dua, bertemu Amrita yang hendak masuk.",eyd
"""Beritahu Aami, Aabu, Sri akan melahirkan.",eyd
"Aku segera ke rumah sakit.""",eyd
"Amrita mengangguk, balik kanan.",eyd
Lift meluncur ke lantai parkiran.,eyd
"Dengan wajah meringis menahan sakit, Sri naik mobil dibantu Hakan.",eyd
"Tubuh Hakan tinggi besar, dia bisa menggendong Sri sendirian.",eyd
"Satu menit, mobil meluncur cepat menuju RS.",eyd
Jalanan lancar.,eyd
"Perawat segera membawa Sri masuk ruangan, dokter mengambil alih situasi.",eyd
"Setengah jam sejak kontraksi pertama, cepat sekali, Sri melahirkan bayi laki-laki secara normal.",eyd
"Ibunya selamat, anaknya juga selamat.",eyd
Itu proses melahirkan yang mulus.,eyd
"""Selamat, Hakan.",eyd
"Bayi kalian telah lahir."" Dokter tersenyum memberitahu.",eyd
"Sri memangku bayinya, tersenyum, mulai berusaha memberikan ASI.",eyd
"Sedangkan Hakan, tak kurang puluhan kali dia mengucapkan rasa syukur.",eyd
Pasangan itu saling tatap sejenak.,eyd
"Satu tetes air mata jatuh di pelupuk Sri, itu air mata bahagia.",eyd
"Tetapi enam jam kemudian, semua berubah total.",eyd
Badai kesedihan datang tanpa ampun.,eyd
Teras depan lantai dua apartemen di Little India itu lengang.,eyd
"Pukul sepuluh malam, toko-toko beranjak tutup, juga restoran, pegawainya menarik pintu dorong.",eyd
Lampu- lampu dimatikan.,eyd
Pengunjung berangsur pulang.,eyd
"""Apa yang terjadi?"" Zaman bertanya, menatap Ibu Rajendra Khan yang terdiam, ceritanya terhenti.",eyd
"""Bayi laki-laki Sri meninggal enam jam setelah kelahirannya.""",eyd
"Zaman berseru perlahan, ""Tapi, bukankah kelahirannya lancar?",eyd
"Tidak ada masalah?""",eyd
"Ibu Rajendra Khan mengangguk, ""Tapi bayi itu tetap meninggal.""",eyd
"""Ya Tuhan, apa yang terjadi?"" ""Anda pemah mendengar istilah Rhesus?"" Ayah Rajendra Khan yang bicara—dia pernah praktek dokter gigi di India sebelum mengungsi ke London.",eyd
"Zaman mengangguk—dia pernah mendengarnya, meski tidak mengetahui secara detail.",eyd
"""Selain golongan darah A, O, B, AB yang kita kenal, juga ada penggolongan darah dengan rhesus,"" Ayah Rajendra Khan menjelaskan, ""Ada dua jenisnya, yaitu rhesus positif, rhesus negatif.",eyd
"Di benua Asia, 99,5% penduduknya memiliki rhesus positif.",eyd
"Itu bukan kelainan, itu hanya penggolongan.",eyd
"Nah, yang menjadi masalah adalah ketika pasangan suami-istri memiliki rhesus yang berbeda.",eyd
"Saat istrinya memiliki rhesus negatif, suaminya rhesus positif, saat istri hamil, bayi yang dikandungnya bisa dianggap benda asing, tubuh ibunya menghasilkan antibodi atau antirhesus yang menyerang bayinya sendiri.",eyd
"""Jika itu terjadi, itu situasi yang berbahaya, yang bisa menyebabkan kematian janin di dalam perut, atau jika selamat saat lahir, bayi bisa mengalami hati yang bengkak hingga gagal jantung.",eyd
Itulah yang menimpa bayi Sri Ningsih.,eyd
Bajunya mengalami gagal jantung enam jam setelah dilahirkan.,eyd
"Dokter sudah berjuang habis-habisan, tapi itu tidak cukup untuk menyelamatkannya.",eyd
"Ini sebenarnya kasus yang sangat unik, saat baju kedua yang dikandung selamat hingga dilahirkan, lazimnya, karena antirhesus sudah diproduksi tubuh ibunya, ini sudah jadi masalah serius sejak bayi masih dalam kandungan.""",eyd
"Zaman terdiam, menatap Ayah Rajendra Khan.",eyd
"""Bagaimana dengan Sri?",eyd
"Itu tidak akan mudah baginya, melihat bayinya meninggal?""",eyd
"""Tentu saja,"" Ibu Rajendra Khan berkata samar, suaranya bergetar, ""Aku masih bisa mengingatnya, sama seperti sekarang, pukul sepuluh malam, kami sedang berkumpul di kamar rawat inap Sri Ningsih, sambil mengobrol, sesekali Rajendra bergurau, kami tertawa, tiba-tiba bayi Sri kejang-kejang.",eyd
Hakan berseru panik memanggil perawat.,eyd
Bayi itu segera dibawa ke ruangan gawat darurat.,eyd
"Cepat sekali, lima belas menit kemudian, dokter membawa kabar itu-""",eyd
Ibu Rajendra Khan mengusap rambutnya.,eyd
Terdiam sejenak.,eyd
"""Demi mendengar berita itu, Hakan terjatuh di lantai, Sri berteriak histeris.",eyd
Bilang itu berita bohong.,eyd
"Dia masih menimang-nimang bayinya beberapa menit sebelumnya, masih memberinya ASI.",eyd
Amrita dan perawat berusaha memegangi Sri yang berontak memaksa turun hendak melihat bayinya.,eyd
Aku sendiri....,eyd
"Aku terduduk di sofa, tidak mau mempercayai apa yang aku dengar.",eyd
"Tapi apapun yang kami lakukan, itu tetap tidak mengubah kenyataan bayi laki-laki Sri telah pergi.""",eyd
Zaman mengusap wajahnya.,eyd
Kisah ini sangat menyakitkan.,eyd
"Ibu Rajendra Khan mengusap wajahnya, kesedihan kembali memenuhi kepalanya.",eyd
"""My friend, apakah kamu bisa menebak nama apa yang diberikan Sri pada bayinya?""",eyd
Rajendra Khan bertanya.,eyd
"""Apakah Nugroho?""",eyd
Rajendra Khan mengangguk.,eyd
"Itulah nama bayi laki-laki Sri, dia menggunakan nama Bapaknya.",eyd
Bayi laki-laki itu dimakamkan di sebelah pusara kakaknya sehari kemudian di pemakaman muslim kota London.,eyd
"Sri memaksakan diri datang, Hakan, Aabu, Aami menolak mentah-mentah ide itu, tapi Sri berjanji tidak akan teriak, berontak, ataupun menangis selama pemakaman.",eyd
"Dia hanya ingin menyaksikan bayinya dikuburkan, memohon diijinkan datang.",eyd
"Sri memenuhi janjinya, tapi tetap saja itu pemandangan yang menyesakkan, melihat Sri berdiri menangis tanpa suara dan air mata.",eyd
Itu jelas tidak mudah bagi Ibu manapun.,eyd
Butuh waktu lama bagi Sri untuk pulih dari kejadian tersebut.,eyd
"Tempat tidur, peralatan dan pakaian bayi kembali dimasukkan ke dalam kardus.",eyd
"Dengan usia yang semakin tua, dan fakta perbedaan rhesus darah dengan Hakan, kans Sri untuk melahirkan bayi dengan selamat sangat kecil.",eyd
"Dokter melarangnya hamil lagi, itu final.",eyd
"Satu bulan kemudian, Sri kembali bekerja di pool bus.",eyd
"Dia sering ditemukan melamun di kantin pool, tidak banyak menanggapi gurauan Lucy, Eddy dan sopir bus lainnya.",eyd
"Setidaknya, saat duduk di belakang setir, mendengar desis suara pintu terbuka dan menutup, separuh keriangannya kembali.",eyd
"Saat mengemudikan bus, dia tetap Sri sopir teladan, yang bergegas turun dari bus untuk membantu penumpang.",eyd
Kesibukan pekerjaaan membantunya banyak.,eyd
Tapi Sri tidak benar-benar pulih.,eyd
"Dalam hidupnya, banyak orang yang bisa memberikan kesaksian betapa Sri adalah wanita kuat, yang selalu bisa memeluk apapun hal menyakitkan, tapi dia bukan wanita super.",eyd
"Hatinya tidak terbuat dari baja, yang tidak bisa tergores.",eyd
Dia tetaplah wanita biasa.,eyd
"Saat orang melihatnya begitu tegar menghadapi apapun, orang-orang tidak tahu seberapa besar perjuangannya untuk membujuk dirinya sendiri sabar, membujuk dirinya untuk melepaskan, melupakan, dan semua hal yang ringan dikatakan, tapi berat dilakukan.",eyd
"Karena bicara tentang penerimaan yang tulus, hanya yang bersangkutanlah yang tahu seberapa ihklas dia telah berdamai dengan sesuatu.",eyd
Lantas bagaimana akhirnya Sri bisa memeluk erat kejadian kepergian bayi laki-lakinya?,eyd
"Kali ini, dia melewati jalan yang sangat terjal dan dalam, bahkan dia harus kehilangan sekali lagi agar paham.",eyd
"Dua tahun berlalu seperti merangkak, tahun 1996, Hakan jatuh sakit.",eyd
"Sri tidak menyangka itu akan serius, hanya menganggapnya sakit biasa.",eyd
"Sore itu, musim dingin membungkus kota London, salju turun menyiram kota. membuat jalanan, atap rumah, bangku taman, pepohonan terlihat memutih oleh salju tipis.",eyd
"Sri menatap keluar jendela, dia menatap kristal salju melayang turun mengenai kaca.",eyd
"Hakan belum pulang dari kantor, ada proyek penting yang harus diselesaikan.",eyd
"Hakan baru pulang pukul delapan malam, dia pulang dengan kondisi payah, mulai menggigil.",eyd
"Sri bergegas menyiapkan baju hangat, kompres, cokelat panas, apapun yang membuat demam Hakan membaik, merawat suaminya yang tiduran di ranjang.",eyd
"Ibu Rajendra Khan datang membawakan sup hangat, itu sudah menjadi tradisinya, selalu menyiapkan sup lezat bagi penghuni apartemen yang sakit.",eyd
Keluarga Rajendra Khan sempat berkumpul di unit 801.,eyd
"Tidak ada yang perlu dikhawatirkan, Hakan hanya demam biasa, besok pagi- pagi dia juga membaik.",eyd
"Pukul sepuluh malam, Hakan tidak sadarkan diri.",eyd
Sri Ningsih dengan tangan gemetar menelepon ke lantai dua.,eyd
"Rajendra Khan, Aamir dan beberapa tetangga lain membopong tubuh Hakan menuju lift, menyalakan mobil, membawanya ke unit gawat darurat rumah sakit terdekat.",eyd
Dokter segera mengambil-alih situasi.,eyd
"Setengah jam menunggu dengan cemas, Hakan sempat siuman.",eyd
Dokter memanggil Sri.,eyd
"""Suamimu ingin bicara, Sri.""",eyd
Sri bergegas masuk—di bawah tatapan keluarga Rajendra Khan.,eyd
"Lihatlah, tubuh Hakan terbaring lemah di atas ranjang, matanya sayu menatap Sri.",eyd
"Dua belalai medis terpasang di tubuhnya, juga peralatan kedokteran lainnya.",eyd
Buruk sekali kabar suaminya.,eyd
"Sri menyeka pipinya, mendekat.",eyd
"""Hallo, Sri."" Hakan menyapa, tersenyum.",eyd
"Sri memeluk suaminya, menciumi dahi, pipi.",eyd
"""Jangan menangis, Sri.",eyd
"Kalau kamu menangis seperti ini, aku juga akan ikut menangis.""",eyd
"Sri mengangguk, mengusap wajahnya, merapikan rambut, mencoba tersenyum.",eyd
"""Kamu tahu, Sri, kenapa aku baru menikah di usia tiga puluh sembilan tahun?"" Hakan bertanya pelan.",eyd
"""Karena kamu laki-laki yang pemalu."" Sri menjawab.",eyd
"""Bukan, Sri."" Hakan menggeleng, ""Melainkan agar kita bisa bertemu dan menikah."" Sri menatap wajah suaminya—tidak mengerti kenapa dia tiba-tiba membicarakan soal ini.",eyd
"""Aku menunggu begitu lama untuk jatuh cinta, Sri.",eyd
Hingga seorang gadis Indonesia bernama Sri Ningsih tiba di London.,eyd
Aku juga menunggu sekian lama untuk bertemu dengannya di bus kota London rute 16.,eyd
"Itu suratan takdir yang menakjubkan.""",eyd
"Sri mengangguk, menggenggam jemari Hakan.",eyd
"""Sungguh terima-kasih untuk kesempatan mengenalmu, Sri.",eyd
Itu adalah salah-satu anugerah terbesar hidupku.,eyd
"Cinta memang tidak perlu ditemukan, cinta-lah yang akan menemukan kita.",eyd
"Aku minta maaf jika sejak kepergian bayi laki-laki kita, aku tidak kunjung mampu mengembalikan kegembiraanmu, Sri.""",eyd
Sri segera menggeleng.,eyd
Dia tidak mau membicarakan itu sekarang.,eyd
"Lebih baik bicara tentang kesehatan Hakan, apa yang dia rasakan, apakah dia baik-baik saja.",eyd
Hakan menatapnya lamat-lamat.,eyd
"Hakan justeru ingin membicarakan soal itu, sebelum semuanya terlambat.",eyd
"Sri terdiam, menggigit bibir.",eyd
Tatapan suaminya membuat jantungnya berdetak lebih kencang.,eyd
"""Aku sangat kehilangan bayi-bayi kita, Sri.",eyd
"Tapi aku tahu, kamu lebih kehilangan lagi.",eyd
"Tapi apapun itu, Sri, di atas segalanya, aku tetap bahagia dan berterima kasih.",eyd
"Karena pada akhirnya, semua hal memang akan selesai, memiliki ujung kisah.",eyd
"Maka saat itu berakhir, aku tidak akan menangis sedih, aku akan tersenyum bahagia karena semua hal itu pernah terjadi/'",eyd
Apakah ini percakapan perpisahan?,eyd
Kepalanya menggeleng lebih cepat.,eyd
Tolong hentikan.,eyd
"""Sri, terima kasih telah menjadi bagian hidupku, melahirkan bayi-bayi kita, sungguh terima kasih.",eyd
"Mencintaimu telah memberikanku keberanian, dan dicintai olehmu begitu dalam telah memberikanku kekuatan.",eyd
Hakan tersenyum.,eyd
"""Kembalilah bahagia, Sri.",eyd
Menjadi gadis yang bersahaja dan baik hati seperti pertama kali kita bertemu.,eyd
"Lanjutkan kisah hidupmu, kamu akan memiliki petualangan hidup berikutnya yang lebih panjang.",eyd
"Penuhi mimpi-mimpi lamamu, melihat dunia.",eyd
Kali ini tanpa diriku.,eyd
"Selamat tinggal, Sri.",eyd
"Waktuku tidak banyak lagi, aku akan menyusul bayi-bayi kita.""",eyd
"Nafas Hakan mulai tersengal, tubuhnya mengejang.",eyd
"""Apa yang terjadi, Hakan?",eyd
Hakan menatap wajah istrinya untuk terakhir kali.,eyd
"""Jangan pergi, Hakan!!",eyd
"Aku mohon!"" Sri berseru panik.",eyd
Mata Hakan menutup perlahan.,eyd
"Sri berteriak memanggil perawat, dokter, siapapun.",eyd
"Dua perawat segera masuk, dokter berusaha memberikan alat kejut listrik, sia-sia, Hakan telah pergi selama-lamanya.",eyd
Menyisakan istrinya yang memelukinya sambil menangis terisak.,eyd
"Hakan meninggal di usia lima puluh dua tahun, setalah tiga belas tahun pernikahan.",eyd
Laki-laki dari Turki itu dikuburkan di dekat dua bayinya.,eyd
"Minggu-minggu pertama kepergian Hakan, Sri lebih banyak mengurung diri di apartemen unit 801.",eyd
"Ibu Rajendra Khan secara rutin menjenguknya, membawa makanan sambil memastikan Sri baik-baik saja.",eyd
"Minggu-minggu berikutnya, Sri lebih sering berdiri di depan jendela, menatap kota London.",eyd
Dia sedang memikirkan banyak hal.,eyd
Tentang masa lalunya.,eyd
Tentang perjalanan hidupnya.,eyd
"Dan lebih banyak lagi, memikirkan percakapan terakhirnya dengan Hakan.",eyd
